BatV1, BatI1, BatEn1, PanelV1, PanelP1, BatV2,BatI2, BatEn2, PanelV2, PanelP2, Hours
12.64, 1.51, 0.02, 19.75, 56.00, 0.2281
13.45, 3.44, 0.02, 19.04, 47.00, 0.2281
12.64, 1.51, 0.02, 19.75, 56.00, 0.2308
13.45, 3.44, 0.02, 19.49, 47.00, 0.2308
12.64, 1.48, 0.02, 18.80, 56.00, 0.2336
13.45, 3.44, 0.02, 19.47, 47.00, 0.2336
12.63, 1.47, 0.02, 19.23, 55.00, 0.2364
13.45, 3.42, 0.02, 19.92, 47.00, 0.2364
12.62, 1.44, 0.02, 20.18, 55.00, 0.2392
13.45, 3.42, 0.02, 19.07, 47.00, 0.2392
12.62, 1.37, 0.02, 19.72, 55.00, 0.2419
13.44, 3.44, 0.02, 19.83, 47.00, 0.2419
12.64, 1.43, 0.02, 18.74, 55.00, 0.2447
13.45, 3.43, 0.02, 19.46, 47.00, 0.2447
12.66, 1.23, 0.01, 18.74, 53.00, 0.2475
13.45, 3.40, 0.01, 18.73, 47.00, 0.2475
12.66, 1.24, 0.01, 19.32, 53.00, 0.2503
13.45, 3.42, 0.01, 19.04, 47.00, 0.2503
12.66, 1.25, 0.01, 19.04, 53.00, 0.2531
13.45, 3.41, 0.01, 19.83, 47.00, 0.2531
12.66, 1.24, 0.01, 19.04, 53.00, 0.2558
13.45, 3.22, 0.01, 19.89, 45.00, 0.2558
12.66, 1.24, 0.01, 19.56, 53.00, 0.2586
13.45, 3.27, 0.01, 18.94, 45.00, 0.2586
12.66, 1.25, 0.01, 19.35, 53.00, 0.2614
13.44, 3.23, 0.01, 18.46, 45.00, 0.2614
12.66, 1.23, 0.01, 18.77, 53.00, 0.2642
13.45, 3.26, 0.01, 19.37, 45.00, 0.2642
12.66, 1.19, 0.01, 19.60, 53.00, 0.2669
13.45, 3.22, 0.01, 19.37, 45.00, 0.2669
12.66, 1.20, 0.01, 19.04, 53.00, 0.2697
13.44, 3.26, 0.01, 18.88, 45.00, 0.2697
12.66, 1.10, 0.01, 18.71, 53.00, 0.2725
13.44, 3.26, 0.01, 18.86, 45.00, 0.2725
12.66, 1.22, 0.01, 19.29, 53.00, 0.2753
13.45, 3.27, 0.01, 19.31, 45.00, 0.2753
12.66, 1.17, 0.01, 19.99, 53.00, 0.2781
13.45, 3.26, 0.01, 19.31, 45.00, 0.2781
12.66, 1.23, 0.01, 19.63, 53.00, 0.2808
13.45, 3.24, 0.01, 18.86, 45.00, 0.2808
12.66, 1.22, 0.01, 19.63, 53.00, 0.2836
13.45, 3.26, 0.01, 18.83, 45.00, 0.2836
12.66, 1.16, 0.01, 20.06, 52.00, 0.2864
13.44, 3.26, 0.01, 18.79, 45.00, 0.2864
12.66, 1.25, 0.01, 19.25, 53.00, 0.2892
13.45, 3.21, 0.01, 18.30, 45.00, 0.2892
12.66, 1.21, 0.01, 19.66, 53.00, 0.2919
13.44, 3.15, 0.01, 20.29, 45.00, 0.2919
12.67, 1.23, 0.01, 19.66, 52.00, 0.2947
13.45, 3.24, 0.01, 19.78, 44.00, 0.2947
12.66, 1.23, 0.01, 18.74, 53.00, 0.2975
13.44, 3.26, 0.01, 18.73, 45.00, 0.2975
12.66, 1.04, 0.01, 18.28, 53.00, 0.3003
13.45, 3.26, 0.01, 19.22, 45.00, 0.3003
12.66, 1.21, 0.01, 19.14, 53.00, 0.3031
13.44, 3.14, 0.01, 20.35, 44.00, 0.3031
12.69, 1.16, 0.01, 18.63, 53.00, 0.3058
13.45, 3.25, 0.01, 19.23, 44.00, 0.3058
12.70, 1.19, 0.01, 19.35, 53.00, 0.3086
13.45, 3.24, 0.01, 19.74, 44.00, 0.3086
12.70, 1.17, 0.01, 19.74, 53.00, 0.3114
13.45, 3.23, 0.01, 18.65, 45.00, 0.3114
12.70, 1.21, 0.01, 18.98, 53.00, 0.3142
13.45, 3.18, 0.01, 18.57, 44.00, 0.3142
12.69, 1.19, 0.01, 18.58, 53.00, 0.3169
13.44, 3.20, 0.01, 19.49, 44.00, 0.3169
12.69, 1.21, 0.01, 19.32, 53.00, 0.3197
13.44, 3.20, 0.01, 19.49, 44.00, 0.3197
12.70, 1.20, 0.01, 19.27, 53.00, 0.3225
13.44, 3.20, 0.01, 19.51, 44.00, 0.3225
12.70, 1.19, 0.01, 19.71, 53.00, 0.3253
13.45, 3.18, 0.01, 19.83, 44.00, 0.3253
12.70, 1.22, 0.01, 18.89, 53.00, 0.3281
13.45, 3.20, 0.01, 19.13, 44.00, 0.3281
12.68, 1.13, 0.01, 19.26, 53.00, 0.3308
13.44, 3.19, 0.01, 18.76, 44.00, 0.3308
12.68, 1.18, 0.01, 19.25, 53.00, 0.3336
13.45, 3.19, 0.01, 18.76, 44.00, 0.3336
12.68, 1.19, 0.01, 18.83, 53.00, 0.3364
13.45, 3.21, 0.01, 19.10, 44.00, 0.3364
12.70, 1.19, 0.01, 18.77, 53.00, 0.3392
13.44, 3.19, 0.01, 19.10, 44.00, 0.3392
12.70, 1.18, 0.01, 19.66, 53.00, 0.3419
13.45, 3.18, 0.01, 19.86, 44.00, 0.3419
12.70, 1.18, 0.01, 19.20, 53.00, 0.3447
13.45, 3.21, 0.01, 19.44, 44.00, 0.3447
12.70, 1.21, 0.01, 19.16, 53.00, 0.3475
13.44, 3.21, 0.01, 19.46, 44.00, 0.3475
12.70, 1.18, 0.01, 18.68, 53.00, 0.3503
13.45, 3.21, 0.01, 19.05, 44.00, 0.3503
12.70, 1.18, 0.01, 18.67, 53.00, 0.3530
13.44, 3.20, 0.01, 19.05, 44.00, 0.3530
12.70, 1.13, 0.01, 18.65, 53.00, 0.3558
13.45, 3.21, 0.01, 19.83, 44.00, 0.3558
12.70, 1.22, 0.01, 19.11, 53.00, 0.3586
13.45, 3.21, 0.01, 19.40, 44.00, 0.3586
12.72, 1.18, 0.01, 18.71, 53.00, 0.3614
13.44, 3.21, 0.01, 19.40, 44.00, 0.3614
12.71, 1.15, 0.01, 18.68, 53.00, 0.3642
13.45, 3.21, 0.01, 19.01, 44.00, 0.3642
12.72, 1.18, 0.01, 19.11, 53.00, 0.3669
13.45, 3.21, 0.01, 19.01, 44.00, 0.3669
12.72, 1.16, 0.01, 19.96, 53.00, 0.3697
13.45, 3.21, 0.01, 19.37, 44.00, 0.3697
12.72, 1.21, 0.01, 19.10, 53.00, 0.3725
13.45, 3.21, 0.01, 19.40, 44.00, 0.3725
12.72, 1.18, 0.01, 18.64, 53.00, 0.3753
13.45, 3.19, 0.01, 18.63, 44.00, 0.3753
12.72, 1.20, 0.01, 19.46, 53.00, 0.3781
13.43, 2.59, 0.01, 17.64, 36.00, 0.3781
12.72, 1.17, 0.01, 19.90, 53.00, 0.3808
13.43, 2.74, 0.01, 19.59, 37.00, 0.3808
12.72, 1.21, 0.01, 19.04, 53.00, 0.3836
13.43, 2.80, 0.01, 16.48, 39.00, 0.3836
12.72, 1.16, 0.01, 18.58, 53.00, 0.3864
13.44, 3.21, 0.01, 19.16, 43.00, 0.3864
12.72, 1.15, 0.01, 18.55, 53.00, 0.3892
13.44, 3.21, 0.01, 19.16, 44.00, 0.3892
12.72, 1.19, 0.01, 19.44, 53.00, 0.3919
13.44, 3.25, 0.01, 18.76, 45.00, 0.3919
12.71, 1.13, 0.01, 19.90, 53.00, 0.3947
13.45, 3.29, 0.01, 19.56, 45.00, 0.3947
12.72, 1.22, 0.01, 18.98, 53.00, 0.3975
13.44, 3.06, 0.01, 19.54, 43.00, 0.3975
12.72, 1.20, 0.01, 18.52, 53.00, 0.4003
13.44, 2.95, 0.01, 18.46, 41.00, 0.4003
12.72, 1.23, 0.01, 19.40, 53.00, 0.4031
13.45, 3.05, 0.01, 19.15, 42.00, 0.4031
12.72, 1.20, 0.01, 19.42, 53.00, 0.4058
13.44, 3.07, 0.01, 19.49, 42.00, 0.4058
12.72, 1.23, 0.01, 18.93, 53.00, 0.4086
13.44, 2.94, 0.01, 19.50, 42.00, 0.4086
12.72, 1.23, 0.01, 18.90, 53.00, 0.4114
13.43, 2.73, 0.01, 18.42, 38.00, 0.4114
12.72, 1.24, 0.01, 19.35, 53.00, 0.4142
13.42, 2.95, 0.01, 19.10, 40.00, 0.4142
12.72, 1.22, 0.01, 19.35, 53.00, 0.4169
13.43, 2.87, 0.01, 19.07, 40.00, 0.4169
12.74, 1.14, 0.01, 18.67, 52.00, 0.4197
13.43, 2.87, 0.01, 19.43, 40.00, 0.4197
12.74, 1.21, 0.01, 19.04, 52.00, 0.4225
13.41, 2.39, 0.01, 19.40, 34.00, 0.4225
12.74, 1.18, 0.01, 19.87, 52.00, 0.4253
13.41, 2.42, 0.01, 18.15, 33.00, 0.4253
