BatV1, BatI1, BatEn1, PanelV1, PanelP1, BatV2,BatI2, BatEn2, PanelV2, PanelP2, Hours
13.40, 1.80, 0.02, 18.89, 25.00, 0.4837
12.62, 1.49, 0.02, 18.75, 55.00, 0.4864
13.41, 2.10, 0.02, 18.22, 27.00, 0.4864
12.61, 0.84, 0.01, 18.68, 55.00, 0.4892
13.43, 2.76, 0.01, 16.02, 35.00, 0.4892
12.60, 0.89, 0.01, 19.04, 55.00, 0.4920
13.45, 3.04, 0.01, 15.65, 40.00, 0.4920
12.62, 1.42, 0.02, 18.29, 56.00, 0.4948
13.45, 3.18, 0.02, 18.00, 43.00, 0.4948
12.62, 1.43, 0.02, 18.65, 56.00, 0.4976
13.47, 3.29, 0.02, 17.97, 45.00, 0.4976
12.62, 1.43, 0.02, 18.61, 56.00, 0.5003
13.47, 3.49, 0.02, 19.19, 47.00, 0.5003
12.62, 1.46, 0.02, 19.04, 56.00, 0.5031
13.47, 3.27, 0.02, 19.16, 46.00, 0.5031
12.62, 1.46, 0.02, 19.01, 56.00, 0.5059
13.45, 2.86, 0.02, 19.18, 41.00, 0.5059
12.62, 1.39, 0.02, 19.86, 56.00, 0.5087
13.41, 2.00, 0.02, 19.37, 32.00, 0.5087
12.62, 1.44, 0.02, 19.44, 56.00, 0.5114
13.47, 3.53, 0.02, 17.95, 48.00, 0.5114
12.62, 1.45, 0.02, 18.60, 56.00, 0.5142
13.48, 3.76, 0.02, 19.16, 51.00, 0.5142
12.62, 1.49, 0.02, 19.01, 56.00, 0.5170
13.49, 3.77, 0.02, 19.11, 52.00, 0.5170
12.62, 1.49, 0.02, 18.98, 56.00, 0.5198
13.49, 3.79, 0.02, 19.31, 52.00, 0.5198
12.62, 1.48, 0.02, 18.58, 56.00, 0.5225
13.48, 3.74, 0.02, 18.79, 52.00, 0.5225
12.62, 1.50, 0.02, 18.57, 56.00, 0.5253
13.47, 3.69, 0.02, 19.04, 51.00, 0.5253
12.62, 1.51, 0.02, 19.35, 57.00, 0.5281
13.47, 3.55, 0.02, 19.59, 49.00, 0.5281
12.46, -0.83, -0.01, 15.19, 27.00, 0.5309
13.45, 2.89, -0.01, 19.47, 43.00, 0.5309
12.48, -0.35, -0.00, 14.76, 30.00, 0.5337
13.43, 2.63, -0.00, 18.88, 37.00, 0.5337
12.52, 0.34, 0.00, 17.97, 39.00, 0.5364
13.43, 2.53, 0.00, 18.44, 35.00, 0.5364
12.52, 0.11, 0.00, 19.04, 40.00, 0.5392
13.41, 2.14, 0.00, 18.25, 30.00, 0.5392
12.50, -0.43, -0.01, 19.48, 33.00, 0.5420
13.41, 2.15, -0.01, 18.98, 29.00, 0.5420
12.48, -0.52, -0.01, 17.62, 31.00, 0.5448
13.41, 2.20, -0.01, 20.14, 30.00, 0.5448
12.50, -0.21, -0.00, 18.98, 33.00, 0.5475
13.43, 2.65, -0.00, 19.68, 34.00, 0.5475
12.52, 0.48, 0.01, 18.19, 41.00, 0.5503
13.45, 2.87, 0.01, 17.69, 39.00, 0.5503
12.54, 0.59, 0.01, 15.09, 45.00, 0.5531
13.45, 3.17, 0.01, 15.93, 43.00, 0.5531
12.55, 1.14, 0.01, 17.79, 51.00, 0.5559
13.47, 3.41, 0.01, 16.93, 46.00, 0.5559
12.57, 1.26, 0.01, 18.64, 53.00, 0.5587
13.47, 3.51, 0.01, 18.73, 48.00, 0.5587
12.57, 1.35, 0.02, 19.10, 54.00, 0.5614
13.45, 3.28, 0.02, 20.29, 45.00, 0.5614
12.57, 1.35, 0.02, 19.10, 54.00, 0.5642
